"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"2018-01-01 20:00:00",13007.87,13256.28,12940,13135,244.366755,"2018-01-01 20:59:59",3210340.98712073,3267,110.34601,1449282.13619055,"BTCUSDT"
"2018-01-01 21:00:00",13135,13290.65,13106.61,13240.37,252.004885,"2018-01-01 21:59:59",3326194.90095603,2929,142.196333,1877608.14843591,"BTCUSDT"
"2018-01-01 22:00:00",13222.03,13472,13222.03,13399.24,412.026868,"2018-01-01 22:59:59",5520151.15860527,4245,227.898161,3053204.62099915,"BTCUSDT"
"2018-01-01 23:00:00",13399.23,13580.67,13380.82,13481.01,326.923135,"2018-01-01 23:59:59",4414257.79698157,4392,168.279886,2271814.78896251,"BTCUSDT"
"2018-01-02 00:00:00",13494.99,13599.7,13450.96,13452,303.301385,"2018-01-02 00:59:59",4101906.50022201,3711,116.698211,1577965.21046296,"BTCUSDT"
"2018-01-02 01:00:00",13455.24,13500,13355.01,13380,345.218495,"2018-01-02 01:59:59",4632154.5421008,4013,150.590981,2020964.16467657,"BTCUSDT"
"2018-01-02 02:00:00",13382.16,13850,13382.16,13750.01,466.596114,"2018-01-02 02:59:59",6380927.53069182,6011,254.955599,3489536.73003656,"BTCUSDT"
"2018-01-02 03:00:00",13769.98,13800,13590,13600,517.461925,"2018-01-02 03:59:59",7084466.00039719,6012,216.929534,2972097.52487883,"BTCUSDT"
"2018-01-02 04:00:00",13611.93,13678.33,13398,13522,714.534781,"2018-01-02 04:59:59",9670960.18468168,9402,281.307918,3805361.90366442,"BTCUSDT"
"2018-01-02 05:00:00",13520.32,13539.98,13231.96,13353.78,666.940106,"2018-01-02 05:59:59",8917275.59117996,6887,348.357917,4655288.84070387,"BTCUSDT"
"2018-01-02 06:00:00",13353.78,13480.84,12890.02,13127.31,992.418927,"2018-01-02 06:59:59",13072020.2076964,8714,504.050135,6649544.59419864,"BTCUSDT"
"2018-01-02 07:00:00",13129.03,13244.99,13090.7,13166.95,600.002711,"2018-01-02 07:59:59",7903357.57147624,5021,327.211954,4310210.78436802,"BTCUSDT"
"2018-01-02 08:00:00",13166.95,13338.66,13041.5,13255.98,722.310035,"2018-01-02 08:59:59",9545967.49869788,5077,425.731292,5627114.99970843,"BTCUSDT"
"2018-01-02 09:00:00",13256.07,13359.98,13150,13343,665.58438,"2018-01-02 09:59:59",8824923.2903453,4002,405.870246,5382065.74866924,"BTCUSDT"
"2018-01-02 10:00:00",13343.01,13440,13302.59,13326.09,745.643663,"2018-01-02 10:59:59",9961715.90003298,4378,478.977131,6399789.17624516,"BTCUSDT"
"2018-01-02 11:00:00",13342.97,13523.46,13326.1,13452,511.54277,"2018-01-02 11:59:59",6875573.05051263,4383,296.566815,3988157.79717846,"BTCUSDT"
"2018-01-02 12:00:00",13460,13617.28,13401.6,13560,654.454591,"2018-01-02 12:59:59",8861013.78617446,5114,393.745927,5332072.80118615,"BTCUSDT"
"2018-01-02 13:00:00",13566.5,13573,13401.05,13490,684.54165,"2018-01-02 13:59:59",9232320.5542984,4638,409.158616,5518230.31436359,"BTCUSDT"
"2018-01-02 14:00:00",13490,13590,13450.46,13489.04,671.205943,"2018-01-02 14:59:59",9081599.37166522,5411,444.767026,6018779.07792742,"BTCUSDT"
"2018-01-02 15:00:00",13489.04,13875,13470.41,13864.98,1036.83633,"2018-01-02 15:59:59",14205791.263388,9538,622.888065,8534968.66083937,"BTCUSDT"
"2018-01-02 16:00:00",13864.95,13894.86,13630,13664.4,705.180727,"2018-01-02 16:59:59",9692832.86484821,7636,401.895566,5524012.01515404,"BTCUSDT"
"2018-01-02 17:00:00",13661.21,13739.89,13510,13690.03,952.656508,"2018-01-02 17:59:59",12987036.8689702,6816,571.441429,7790917.1990343,"BTCUSDT"
"2018-01-02 18:00:00",13690.02,13842.88,13584.99,13590.02,1020.856756,"2018-01-02 18:59:59",14041138.6529497,7866,594.777166,8182147.7450446,"BTCUSDT"
"2018-01-02 19:00:00",13599.99,13799.65,13503,13780,817.501105,"2018-01-02 19:59:59",11196714.5325901,6899,471.88292,6465341.62308624,"BTCUSDT"
"2018-01-02 20:00:00",13789.98,14750,13755.43,14580,1573.60355,"2018-01-02 20:59:59",22564808.9825746,14697,880.498908,12616910.4451367,"BTCUSDT"
"2018-01-02 21:00:00",14576.87,15473.49,14480,14732.75,1678.312072,"2018-01-02 21:59:59",25053235.5494586,19595,918.556049,13718562.2873981,"BTCUSDT"
"2018-01-02 22:00:00",14710.02,15160.31,14710,14751,1150.528492,"2018-01-02 22:59:59",17214836.6546723,10591,669.416989,10018578.7987555,"BTCUSDT"
"2018-01-02 23:00:00",14751,14944.99,14544,14692.4,906.843821,"2018-01-02 23:59:59",13359878.9563023,6947,499.011064,7357750.91935592,"BTCUSDT"
"2018-01-03 00:00:00",14700,15025,14685.01,14799.96,858.185273,"2018-01-03 00:59:59",12730613.6601271,6286,463.822907,6880304.79523652,"BTCUSDT"
"2018-01-03 01:00:00",14799.97,14887.08,14600,14675.11,764.349881,"2018-01-03 01:59:59",11258098.909988,5807,464.505566,6842343.90114678,"BTCUSDT"
"2018-01-03 02:00:00",14690,14926.22,14660,14774.53,661.468616,"2018-01-03 02:59:59",9782866.63347001,5517,384.029694,5679006.25938769,"BTCUSDT"
"2018-01-03 03:00:00",14758.01,14853.53,14660,14820,788.317514,"2018-01-03 03:59:59",11641162.8563775,5790,456.932296,6748906.31290853,"BTCUSDT"
"2018-01-03 04:00:00",14847.97,15119.9,14744.99,15008.07,822.858852,"2018-01-03 04:59:59",12253315.421564,7277,465.479186,6932154.81615471,"BTCUSDT"
"2018-01-03 05:00:00",15008.07,15299.99,14750,14818.49,1031.188608,"2018-01-03 05:59:59",15496628.9140714,8521,585.403596,8796480.57334294,"BTCUSDT"
"2018-01-03 06:00:00",14805.81,15117.56,14795.05,15019.66,781.021342,"2018-01-03 06:59:59",11712390.9468774,6594,492.168533,7383529.78052616,"BTCUSDT"
"2018-01-03 07:00:00",15031.01,15114.98,14900,14988,860.383177,"2018-01-03 07:59:59",12936747.234573,6034,535.034952,8045589.21607626,"BTCUSDT"
"2018-01-03 08:00:00",14980.89,15276.13,14858.01,15242.63,908.687696,"2018-01-03 08:59:59",13643140.0359266,8554,538.149754,8084997.84536315,"BTCUSDT"
"2018-01-03 09:00:00",15242.64,15307.56,15130.24,15170,661.609852,"2018-01-03 09:59:59",10067988.4438486,6666,364.130365,5541798.33024187,"BTCUSDT"
"2018-01-03 10:00:00",15170,15172.99,14900,15002.59,895.934758,"2018-01-03 10:59:59",13470971.4043502,8049,553.572927,8326389.84895636,"BTCUSDT"
"2018-01-03 11:00:00",15002.59,15048,14440,14519.99,1241.904776,"2018-01-03 11:59:59",18314218.0275778,11329,637.992492,9409557.73409053,"BTCUSDT"
"2018-01-03 12:00:00",14501.05,14855,14150,14455.55,1271.034018,"2018-01-03 12:59:59",18262345.3566317,11121,668.274946,9607962.10528943,"BTCUSDT"
"2018-01-03 13:00:00",14455.55,14771.84,14200,14730.05,793.92939,"2018-01-03 13:59:59",11611384.0456777,7352,476.888448,6977815.8921497,"BTCUSDT"
"2018-01-03 14:00:00",14764.73,14799,14400.04,14450,614.534955,"2018-01-03 14:59:59",9003117.63719107,6728,341.480189,5002368.19533259,"BTCUSDT"
"2018-01-03 15:00:00",14469,14890,14401.07,14855.02,380.592932,"2018-01-03 15:59:59",5593823.60403902,5593,215.283995,3165269.94869266,"BTCUSDT"
"2018-01-03 16:00:00",14859.98,15045.51,14758,14790.11,581.690557,"2018-01-03 16:59:59",8656948.53358999,7285,283.359051,4216731.31697602,"BTCUSDT"
"2018-01-03 17:00:00",14812.97,15033.77,14790.13,15033.77,505.915681,"2018-01-03 17:59:59",7543899.72003219,7090,262.785906,3919758.65722056,"BTCUSDT"
"2018-01-03 18:00:00",15045,15130,14901.93,15010.06,477.866959,"2018-01-03 18:59:59",7179507.4010328,6749,232.27894,3490659.70966952,"BTCUSDT"
"2018-01-03 19:00:00",15011,15057.2,14779.83,14800,389.080093,"2018-01-03 19:59:59",5820474.81681825,5293,175.837598,2630546.34177907,"BTCUSDT"
"2018-01-03 20:00:00",14800,14899.86,14697.99,14749.97,430.999286,"2018-01-03 20:59:59",6374494.9583882,6249,188.43322,2788138.33510964,"BTCUSDT"
"2018-01-03 21:00:00",14710,14846.13,14671,14700.01,361.751015,"2018-01-03 21:59:59",5341333.8747378,5791,206.856421,3054919.47414387,"BTCUSDT"
"2018-01-03 22:00:00",14700.01,14950,14683,14926.01,343.677881,"2018-01-03 22:59:59",5082977.45331962,5079,165.588481,2448173.47272093,"BTCUSDT"
"2018-01-03 23:00:00",14939.11,14990,14830,14926.96,191.636316,"2018-01-03 23:59:59",2857196.34980898,3279,107.060249,1596752.86590438,"BTCUSDT"
"2018-01-04 00:00:00",14926.96,14949,14799.64,14799.91,260.659165,"2018-01-04 00:59:59",3875952.3411435,4223,130.892065,1947360.52148238,"BTCUSDT"
"2018-01-04 01:00:00",14792.32,14940.82,14710,14919.51,648.9242,"2018-01-04 01:59:59",9593982.32514286,6624,527.040262,7792465.69182913,"BTCUSDT"
"2018-01-04 02:00:00",14919.51,14948,14710.25,14753.76,820.84674,"2018-01-04 02:59:59",12149455.37061,6940,608.858344,9013430.15167021,"BTCUSDT"
"2018-01-04 03:00:00",14765.65,15179,14649.99,15172.12,1181.627263,"2018-01-04 03:59:59",17523562.6889906,9267,844.362806,12523026.8856508,"BTCUSDT"
"2018-01-04 04:00:00",15175,15280,15059,15110.9,1055.426462,"2018-01-04 04:59:59",16053116.0448658,9660,583.7624,8880632.6260615,"BTCUSDT"
"2018-01-04 05:00:00",15110.9,15119.98,15110.9,15119.97,4.635181,"2018-01-04 05:00:14",70055.81407438,34,1.445181,21844.74134491,"BTCUSDT"
"2018-01-04 07:00:00",15119.97,15119.97,14730,14875.1,888.843951,"2018-01-04 07:59:59",13217032.2227542,7247,467.652514,6954218.7876047,"BTCUSDT"
"2018-01-04 08:00:00",14890,15100,14850.01,14899.01,867.618392,"2018-01-04 08:59:59",13006762.3573854,7920,498.426369,7472815.58744073,"BTCUSDT"
"2018-01-04 09:00:00",14899.01,14900,14685,14748,1083.438099,"2018-01-04 09:59:59",15991975.8437214,7676,675.005339,9964314.35852812,"BTCUSDT"
"2018-01-04 10:00:00",14734.07,14800,14211.69,14221.05,1207.568042,"2018-01-04 10:59:59",17513104.3942803,9451,714.310355,10371449.9060947,"BTCUSDT"
"2018-01-04 11:00:00",14221.05,14410.05,13918.04,14299.01,1121.48775,"2018-01-04 11:59:59",15953649.8693326,10933,568.311449,8098272.71771671,"BTCUSDT"
"2018-01-04 12:00:00",14299.01,14523.94,14214.8,14429,1037.040763,"2018-01-04 12:59:59",14913412.7782782,6945,630.098167,9059322.12991237,"BTCUSDT"
"2018-01-04 13:00:00",14427,14571.78,14280,14539.97,973.455496,"2018-01-04 13:59:59",14032662.4505329,6015,573.660943,8272046.20246575,"BTCUSDT"
"2018-01-04 14:00:00",14539.99,14653.4,14181.88,14398.97,915.408594,"2018-01-04 14:59:59",13227884.4560068,7930,499.62905,7225654.29766597,"BTCUSDT"
"2018-01-04 15:00:00",14398.97,14600.02,14360.01,14518.95,872.818456,"2018-01-04 15:59:59",12656151.6232731,8605,484.840292,7032263.81129361,"BTCUSDT"
"2018-01-04 16:00:00",14518.95,14600.8,14404.99,14513.06,962.798872,"2018-01-04 16:59:59",13945429.365082,6803,535.561643,7756793.27405514,"BTCUSDT"
"2018-01-04 17:00:00",14501.05,14534.58,14270.01,14353.01,1209.805263,"2018-01-04 17:59:59",17438791.8252463,9640,733.494971,10577201.7915094,"BTCUSDT"
"2018-01-04 18:00:00",14367.99,14494.99,14238.01,14469.97,1129.730622,"2018-01-04 18:59:59",16228147.9325772,8235,592.209491,8511426.22374802,"BTCUSDT"
"2018-01-04 19:00:00",14469.97,14648.89,14400.97,14648.89,865.628274,"2018-01-04 19:59:59",12592345.7671408,6892,548.246601,7974434.80805929,"BTCUSDT"
"2018-01-04 20:00:00",14648,14864,14630,14811,779.049764,"2018-01-04 20:59:59",11515860.3968383,6673,408.676463,6038640.74087418,"BTCUSDT"
"2018-01-04 21:00:00",14805.01,14988,14720.05,14895.19,862.207466,"2018-01-04 21:59:59",12785725.9022732,6870,468.191407,6942349.56027521,"BTCUSDT"
"2018-01-04 22:00:00",14905,15011,14722.65,14799.02,1127.962286,"2018-01-04 22:59:59",16832287.4622361,8914,730.535452,10905553.7852146,"BTCUSDT"
"2018-01-04 23:00:00",14799.01,14944.97,14733.03,14797.88,707.223774,"2018-01-04 23:59:59",10506210.0421158,6185,406.905057,6046448.75126089,"BTCUSDT"
"2018-01-05 00:00:00",14797.89,14979,14601,14939.39,762.293702,"2018-01-05 00:59:59",11295529.1938841,5254,484.659845,7185120.8868659,"BTCUSDT"
"2018-01-05 01:00:00",14895.95,15100.08,14774.25,15059.54,892.734362,"2018-01-05 01:59:59",13332429.9968082,6221,621.968812,9289530.98627672,"BTCUSDT"
"2018-01-05 02:00:00",15059.56,15096.99,14802,14906.01,701.283048,"2018-01-05 02:59:59",10462220.2203749,5583,435.276424,6493694.00318341,"BTCUSDT"
"2018-01-05 03:00:00",14908.01,15100,14847.35,15040,922.722973,"2018-01-05 03:59:59",13838678.8032603,6888,559.201991,8387930.06049056,"BTCUSDT"
"2018-01-05 04:00:00",15038.04,15200,15038.04,15098.11,985.850712,"2018-01-05 04:59:59",14930540.5865256,7911,584.629841,8856556.98496134,"BTCUSDT"
"2018-01-05 05:00:00",15098.12,15180,14642,14965.37,1015.117957,"2018-01-05 05:59:59",15194476.520377,7669,595.22954,8916111.63904598,"BTCUSDT"
"2018-01-05 06:00:00",14970,15083.63,14600,14820.05,947.316775,"2018-01-05 06:59:59",14102901.9849555,8156,537.676379,8010445.48050068,"BTCUSDT"
"2018-01-05 07:00:00",14820.05,15038.75,14756,15000,863.362834,"2018-01-05 07:59:59",12863962.3820621,6485,550.385454,8201524.35886421,"BTCUSDT"
"2018-01-05 08:00:00",14999,15020,14700,14952.34,779.698664,"2018-01-05 08:59:59",11669904.5917846,5604,467.459223,6999970.87333522,"BTCUSDT"
"2018-01-05 09:00:00",14952.34,14979.78,14822.32,14920.14,844.120506,"2018-01-05 09:59:59",12574197.0513571,6377,482.962659,7195271.29580232,"BTCUSDT"
"2018-01-05 10:00:00",14916.95,15450,14880,15424.81,949.347149,"2018-01-05 10:59:59",14354625.4493831,7472,558.762573,8453411.48026598,"BTCUSDT"
"2018-01-05 11:00:00",15429.6,16111,15429.6,15880.39,1397.016119,"2018-01-05 11:59:59",22133735.5314518,15197,777.897127,12328543.1075421,"BTCUSDT"
"2018-01-05 12:00:00",15873.5,16350,15826.37,16138.23,804.132075,"2018-01-05 12:59:59",12917530.7861503,9952,442.714878,7110262.04137702,"BTCUSDT"
"2018-01-05 13:00:00",16105.06,16185.65,15869.07,16090.69,1084.829419,"2018-01-05 13:59:59",17413132.2735146,8975,608.029663,9761967.25684939,"BTCUSDT"
"2018-01-05 14:00:00",16090.7,16140.09,15762.9,15838,1005.422193,"2018-01-05 14:59:59",16003155.7860073,7809,591.993966,9425859.60241743,"BTCUSDT"
"2018-01-05 15:00:00",15838,16199,15750,16093.94,996.320352,"2018-01-05 15:59:59",15931398.9332117,7702,550.330226,8803824.55739092,"BTCUSDT"
"2018-01-05 16:00:00",16071.62,16267.04,15901.01,16103.18,991.73917,"2018-01-05 16:59:59",15964317.4834059,8216,558.016135,8982881.60373783,"BTCUSDT"
"2018-01-05 17:00:00",16103.18,16170,15980.63,16087.72,787.31932,"2018-01-05 17:59:59",12658865.3543698,6425,432.44759,6954459.83397193,"BTCUSDT"
"2018-01-05 18:00:00",16094.99,16500,16087.73,16449,1007.615517,"2018-01-05 18:59:59",16486193.3384018,9982,639.119463,10456537.316515,"BTCUSDT"
"2018-01-05 19:00:00",16449,17118.13,16420,16650,937.578122,"2018-01-05 19:59:59",15626095.9897732,10616,550.989362,9190965.8644746,"BTCUSDT"
"2018-01-05 20:00:00",16650,16988,16475.78,16579,1010.442838,"2018-01-05 20:59:59",16929003.0764742,10082,507.553385,8502075.84835908,"BTCUSDT"
"2018-01-05 21:00:00",16579,16673,16310,16593.01,1255.478351,"2018-01-05 21:59:59",20713398.1709542,6945,622.626925,10269877.6998447,"BTCUSDT"
"2018-01-05 22:00:00",16594.14,16670,16353,16668.36,1068.054734,"2018-01-05 22:59:59",17615226.2691301,5369,554.907108,9156091.24093626,"BTCUSDT"
"2018-01-05 23:00:00",16673,16950,16650.01,16799.95,1070.422615,"2018-01-05 23:59:59",17983101.5039874,7562,652.764508,10968762.4335581,"BTCUSDT"
"2018-01-06 00:00:00",16799.94,17047.92,16645.24,17021.36,896.537944,"2018-01-06 00:59:59",15118363.4055324,7459,541.42957,9131237.86154413,"BTCUSDT"
"2018-01-06 01:00:00",17021.36,17176.24,16801.02,16960.39,929.761738,"2018-01-06 01:59:59",15836930.9943928,8533,544.218303,9271638.23401413,"BTCUSDT"
"2018-01-06 02:00:00",16960.39,16999,16677.98,16998,830.785144,"2018-01-06 02:59:59",13972060.4950137,7595,523.019472,8798350.46588749,"BTCUSDT"
"2018-01-06 03:00:00",16998,17099.99,16823,17025.03,1103.392744,"2018-01-06 03:59:59",18739608.3190003,8045,660.636171,11224912.9346697,"BTCUSDT"
"2018-01-06 04:00:00",17025.03,17073.26,16288,16540.99,1172.708274,"2018-01-06 04:59:59",19649780.2866598,9950,676.794301,11356261.5002195,"BTCUSDT"
"2018-01-06 05:00:00",16505.04,16746,16363.1,16521.59,1140.827478,"2018-01-06 05:59:59",18939383.211726,8810,648.668876,10774773.9125893,"BTCUSDT"
"2018-01-06 06:00:00",16521.57,16600.5,16300,16470.09,1030.651665,"2018-01-06 06:59:59",16948504.7892056,6889,587.978759,9673095.29515041,"BTCUSDT"
"2018-01-06 07:00:00",16477.49,16750,16422.43,16642.84,471.806854,"2018-01-06 07:59:59",7812754.31477677,5066,274.316004,4543431.27523678,"BTCUSDT"
"2018-01-06 08:00:00",16637.82,16719.38,16571.04,16604.99,259.476686,"2018-01-06 08:59:59",4321847.25705908,3448,105.920366,1765018.90370769,"BTCUSDT"
"2018-01-06 09:00:00",16600,16605,16415.21,16518,402.045227,"2018-01-06 09:59:59",6637688.44734902,4908,204.474437,3377181.32207792,"BTCUSDT"
"2018-01-06 10:00:00",16500.18,16600,16414.55,16440,526.987415,"2018-01-06 10:59:59",8691599.15997218,4898,358.367124,5911460.83424978,"BTCUSDT"
"2018-01-06 11:00:00",16439.99,16538.01,16340,16419.96,631.593515,"2018-01-06 11:59:59",10388967.8064322,5831,361.535895,5948532.86838415,"BTCUSDT"
"2018-01-06 12:00:00",16419.95,16750.01,16390,16690.2,624.785297,"2018-01-06 12:59:59",10347604.1188647,6041,386.363821,6399681.69493868,"BTCUSDT"
"2018-01-06 13:00:00",16690.2,16750.01,16422.63,16529.89,786.638636,"2018-01-06 13:59:59",13064543.9393356,5889,435.33484,7227602.70887841,"BTCUSDT"
"2018-01-06 14:00:00",16505.16,16557.36,16151.12,16214.91,926.819037,"2018-01-06 14:59:59",15171583.7875423,8177,551.841149,9033608.34462739,"BTCUSDT"
"2018-01-06 15:00:00",16214.92,16372.99,16011.21,16168,891.972764,"2018-01-06 15:59:59",14493754.0358927,7731,479.261298,7791588.95187699,"BTCUSDT"
"2018-01-06 16:00:00",16159.69,16488.98,16145,16403.01,889.593692,"2018-01-06 16:59:59",14520460.0172682,8023,502.181375,8197458.48417583,"BTCUSDT"
"2018-01-06 17:00:00",16419.99,16639,16335.03,16556.22,928.568326,"2018-01-06 17:59:59",15351938.2491356,6721,542.023567,8960365.98594658,"BTCUSDT"
"2018-01-06 18:00:00",16550.04,16982,16501.75,16892.24,829.667165,"2018-01-06 18:59:59",13836773.1489241,6351,495.438872,8269318.1375143,"BTCUSDT"
"2018-01-06 19:00:00",16892.23,16940,16713.11,16889.93,758.742108,"2018-01-06 19:59:59",12783912.261761,6347,466.567879,7861953.75174306,"BTCUSDT"
"2018-01-06 20:00:00",16854.03,16929.99,16582.98,16769.89,780.126895,"2018-01-06 20:59:59",13089490.9037541,8252,434.136666,7287375.7603675,"BTCUSDT"
"2018-01-06 21:00:00",16775,16839.15,16612.19,16770.01,837.151453,"2018-01-06 21:59:59",14037201.9017537,5735,500.112865,8387402.75918316,"BTCUSDT"
"2018-01-06 22:00:00",16770.01,16877.18,16707.26,16784,537.793754,"2018-01-06 22:59:59",9024233.88305514,4586,344.678794,5785809.54135747,"BTCUSDT"
"2018-01-06 23:00:00",16806.99,16840.34,16612.18,16790.99,729.948339,"2018-01-06 23:59:59",12217952.2244462,5754,463.658619,7761522.91395158,"BTCUSDT"
"2018-01-07 00:00:00",16790.99,17132.18,16790,16975,839.510079,"2018-01-07 00:59:59",14247503.414365,7831,578.311185,9813334.61452847,"BTCUSDT"
"2018-01-07 01:00:00",16975.01,17143.13,16975,17069.79,639.864961,"2018-01-07 01:59:59",10927775.0131172,5364,425.541721,7267726.10111507,"BTCUSDT"
"2018-01-07 02:00:00",17069.79,17099.96,16800,17009.09,723.097184,"2018-01-07 02:59:59",12266940.1160765,6229,451.317788,7655865.10693108,"BTCUSDT"
"2018-01-07 03:00:00",16950.04,17017.77,16792.01,16951.02,786.542762,"2018-01-07 03:59:59",13318980.3344384,5796,431.402181,7307049.77089707,"BTCUSDT"
"2018-01-07 04:00:00",16951.02,16967.97,16711,16742.94,811.636768,"2018-01-07 04:59:59",13647532.6237235,5478,535.431466,9004312.56720297,"BTCUSDT"
"2018-01-07 05:00:00",16742.94,16800,16605.01,16740.68,833.027889,"2018-01-07 05:59:59",13918564.5933272,5203,485.691182,8116541.20242717,"BTCUSDT"
"2018-01-07 06:00:00",16727.93,16740.66,16400,16546.93,775.910726,"2018-01-07 06:59:59",12871742.8328824,6108,459.720476,7624435.43279984,"BTCUSDT"
"2018-01-07 07:00:00",16547.59,16744.94,16500,16564,698.237458,"2018-01-07 07:59:59",11602155.648137,5333,423.863431,7044654.64248667,"BTCUSDT"
"2018-01-07 08:00:00",16564,16683.44,16400,16417.05,721.569884,"2018-01-07 08:59:59",11949395.5485354,5863,414.975345,6875387.76277404,"BTCUSDT"
"2018-01-07 09:00:00",16418,16749.98,16409.71,16746.99,577.84518,"2018-01-07 09:59:59",9565106.84020705,4389,352.356692,5833395.19173072,"BTCUSDT"
"2018-01-07 10:00:00",16747,16886.75,16695.66,16719.02,640.796589,"2018-01-07 10:59:59",10763132.8663837,4790,383.571198,6444050.87716208,"BTCUSDT"
"2018-01-07 11:00:00",16719.01,16800,16579.33,16690.06,443.503664,"2018-01-07 11:59:59",7421710.09274619,3699,274.477792,4596656.3599504,"BTCUSDT"
"2018-01-07 12:00:00",16690.06,16814.72,16633.16,16739,215.643791,"2018-01-07 12:59:59",3610795.64335338,3439,115.232664,1930251.17808599,"BTCUSDT"
"2018-01-07 13:00:00",16738.99,16780.96,16560.02,16607,175.762476,"2018-01-07 13:59:59",2934464.53936752,2899,96.91557,1618043.91078627,"BTCUSDT"
"2018-01-07 14:00:00",16611,16649.05,16480,16500,257.126876,"2018-01-07 14:59:59",4256689.10467708,3718,107.65818,1782699.41261463,"BTCUSDT"
"2018-01-07 15:00:00",16537.98,16550.98,16300,16386,359.77685,"2018-01-07 15:59:59",5908365.039042,5081,174.396048,2863832.59885518,"BTCUSDT"
"2018-01-07 16:00:00",16386,16592,16376.99,16520.02,271.768469,"2018-01-07 16:59:59",4489505.74159551,4337,131.714742,2177180.20448851,"BTCUSDT"
"2018-01-07 17:00:00",16520.02,16568.36,16400.47,16439.65,324.37927,"2018-01-07 17:59:59",5344404.67108227,3831,152.626574,2515628.6035501,"BTCUSDT"
"2018-01-07 18:00:00",16439.64,16474.87,15750,15999.99,834.594917,"2018-01-07 18:59:59",13470147.5838402,8621,410.497428,6629431.9907983,"BTCUSDT"
"2018-01-07 19:00:00",16000,16287.3,15715.06,15800.01,914.068253,"2018-01-07 19:59:59",14650786.6914709,8684,391.258375,6274873.58020701,"BTCUSDT"
"2018-01-07 20:00:00",15800.01,16099.99,15610,16019.25,734.469015,"2018-01-07 20:59:59",11636370.4082705,8571,360.098099,5709873.90218906,"BTCUSDT"
